user_id,total_swipes,favorite_hall,most_common_meal,avg_wait_sec,persona,dietary_pref
U10363,9,Sargent Choice Café,lunch,346.44,commuter,none
U10364,18,Warren Towers Dining,dinner,493.72,residential_east,none
U10365,12,Marciano Commons,dinner,478.75,residential_west,none
U10366,8,Warren Towers Dining,lunch,170.62,commuter,none
U10367,14,West Campus Dining,dinner,231.07,residential_west,vegan
U10368,18,Marciano Commons,dinner,447.44,residential_central,vegetarian
U10369,13,Marciano Commons,dinner,331.31,residential_central,none
U10370,15,West Campus Dining,dinner,375.87,residential_west,none
U10371,11,Marciano Commons,lunch,342.82,off_campus_plan,halal
U10372,16,Marciano Commons,dinner,418.25,residential_central,none
U10373,14,West Campus Dining,dinner,307.93,residential_west,none
U10374,8,Marciano Commons,dinner,566.38,off_campus_plan,vegetarian
U10375,12,West Campus Dining,dinner,432.0,residential_west,vegetarian
U10376,16,Marciano Commons,dinner,265.12,residential_east,none
U10377,12,Marciano Commons,lunch,296.33,residential_central,vegan
U10378,8,Marciano Commons,lunch,471.12,commuter,vegetarian
U10379,11,Sargent Choice Café,lunch,462.0,commuter,gluten_free
U10380,8,Warren Towers Dining,lunch,172.38,commuter,none
U10381,9,Marciano Commons,lunch,236.56,commuter,vegan
U10382,12,Warren Towers Dining,dinner,250.83,residential_east,none
U10383,10,Stuvi2 / towers,lunch,246.4,commuter,vegetarian
U10384,9,Marciano Commons,lunch,339.67,commuter,vegetarian
U10385,15,Marciano Commons,dinner,251.4,residential_east,none
U10386,15,Stuvi2 / towers,lunch,289.6,residential_east,halal
U10387,6,West Campus Dining,lunch,537.0,off_campus_plan,none
U10388,8,Warren Towers Dining,lunch,348.62,commuter,none
U10389,8,Warren Towers Dining,lunch,313.38,commuter,none
U10390,10,Marciano Commons,lunch,335.3,commuter,vegan
U10391,13,Sargent Choice Café,dinner,403.0,residential_central,none
U10392,12,Marciano Commons,dinner,357.5,residential_central,halal
U10393,12,Marciano Commons,dinner,331.33,residential_central,halal
U10394,14,Marciano Commons,dinner,331.5,residential_east,halal
U10395,9,Marciano Commons,lunch,287.0,commuter,none
U10396,13,Marciano Commons,lunch,434.15,residential_central,vegetarian
U10397,15,Sargent Choice Café,dinner,284.27,residential_central,none
U10398,16,Sargent Choice Café,dinner,403.94,residential_central,halal
U10399,14,Marciano Commons,dinner,370.07,residential_west,vegetarian
U10400,14,Marciano Commons,dinner,343.64,residential_east,none
U10401,13,Stuvi2 / towers,dinner,204.46,residential_east,vegan
U10402,17,Marciano Commons,dinner,353.53,residential_east,none
U10403,13,Warren Towers Dining,dinner,442.38,residential_east,none
U10404,3,Stuvi2 / towers,lunch,181.0,off_campus_plan,none
U10405,15,Warren Towers Dining,dinner,111.53,residential_east,gluten_free
U10406,17,Marciano Commons,dinner,438.76,residential_east,halal
U10407,16,Marciano Commons,dinner,344.81,residential_central,vegan
U10408,15,Marciano Commons,dinner,380.4,residential_central,gluten_free
U10409,13,Warren Towers Dining,dinner,330.31,residential_east,none
U10410,8,Marciano Commons,lunch,253.12,commuter,halal
U10411,8,Stuvi2 / towers,lunch,652.88,commuter,none
U10412,16,Stuvi2 / towers,dinner,311.12,residential_east,vegan
U10413,12,Marciano Commons,dinner,287.5,residential_west,vegan
U10414,7,Marciano Commons,lunch,389.71,off_campus_plan,none
U10415,8,Marciano Commons,lunch,246.62,commuter,none
U10416,14,Marciano Commons,lunch,443.29,residential_central,none
U10417,14,Stuvi2 / towers,dinner,296.86,residential_east,gluten_free
U10418,12,Marciano Commons,lunch,459.17,residential_west,none
U10419,15,Marciano Commons,dinner,266.0,residential_central,none
U10420,13,Marciano Commons,dinner,326.08,residential_east,vegan
U10421,14,Marciano Commons,lunch,536.71,residential_west,none
U10422,16,Sargent Choice Café,dinner,203.06,residential_central,none
U10423,13,West Campus Dining,dinner,351.62,residential_west,vegetarian
U10424,11,Marciano Commons,lunch,174.27,commuter,none
U10425,5,Sargent Choice Café,lunch,291.0,commuter,vegan
U10426,12,Marciano Commons,lunch,306.67,residential_west,none
U10427,7,Stuvi2 / towers,lunch,447.0,commuter,none
U10428,18,Marciano Commons,lunch,334.11,residential_east,vegetarian
U10429,7,West Campus Dining,lunch,484.29,commuter,none
U10430,15,Marciano Commons,lunch,387.4,residential_east,gluten_free
U10431,13,Marciano Commons,breakfast,265.31,residential_east,halal
U10432,19,Marciano Commons,dinner,517.95,residential_central,none
U10433,13,West Campus Dining,dinner,306.62,residential_west,none
U10434,11,Sargent Choice Café,lunch,383.73,off_campus_plan,none
U10435,16,Marciano Commons,dinner,386.62,residential_west,none
U10436,17,West Campus Dining,breakfast,344.53,residential_west,none
U10437,18,Sargent Choice Café,dinner,519.56,residential_central,vegan
U10438,14,West Campus Dining,dinner,286.64,residential_west,none
U10439,13,Marciano Commons,dinner,517.0,residential_west,none
U10440,14,Sargent Choice Café,dinner,230.79,residential_central,none
U10441,5,Marciano Commons,lunch,596.8,commuter,none
U10442,11,West Campus Dining,lunch,269.36,commuter,vegetarian
U10443,8,Warren Towers Dining,lunch,268.5,off_campus_plan,none
U10444,15,Stuvi2 / towers,lunch,247.2,residential_east,none
U10445,10,Marciano Commons,lunch,217.4,commuter,none
U10446,10,Marciano Commons,dinner,346.7,residential_west,halal
U10447,15,Sargent Choice Café,dinner,330.33,residential_central,none
U10448,15,Marciano Commons,dinner,460.13,residential_west,halal
U10449,7,Sargent Choice Café,lunch,687.0,off_campus_plan,none
U10450,7,Marciano Commons,lunch,639.29,commuter,halal
U10451,4,Warren Towers Dining,lunch,453.0,off_campus_plan,vegetarian
U10452,7,West Campus Dining,lunch,640.43,commuter,none
U10453,6,Stuvi2 / towers,dinner,289.0,off_campus_plan,halal
U10454,9,Marciano Commons,lunch,449.44,commuter,vegetarian
U10455,13,West Campus Dining,dinner,426.85,residential_west,none
U10456,17,Warren Towers Dining,dinner,279.41,residential_east,none
U10457,14,Marciano Commons,dinner,436.5,residential_west,vegetarian
U10458,15,Stuvi2 / towers,dinner,358.8,residential_east,vegetarian
U10459,18,Sargent Choice Café,dinner,337.28,residential_central,vegan
U10460,14,Sargent Choice Café,dinner,494.79,residential_central,vegetarian
U10461,16,Marciano Commons,dinner,486.69,residential_central,vegetarian
U10462,7,Sargent Choice Café,lunch,466.43,off_campus_plan,vegan
U10463,5,Stuvi2 / towers,dinner,297.2,off_campus_plan,vegetarian
U10464,13,Marciano Commons,dinner,560.31,residential_east,none
U10465,14,Marciano Commons,dinner,474.36,residential_west,halal
U10466,11,West Campus Dining,lunch,396.64,residential_west,none
U10467,16,Marciano Commons,dinner,292.19,residential_west,none
U10468,7,Marciano Commons,lunch,446.14,commuter,vegetarian
U10469,19,Marciano Commons,dinner,367.05,residential_central,none
U10470,15,Marciano Commons,dinner,480.0,residential_central,none
U10471,6,Marciano Commons,lunch,287.0,commuter,none
U10472,11,West Campus Dining,lunch,257.0,commuter,vegetarian
U10473,17,Marciano Commons,dinner,318.65,residential_east,gluten_free
U10474,9,Stuvi2 / towers,lunch,398.33,commuter,vegetarian
U10475,14,Marciano Commons,dinner,489.21,residential_west,none
U10476,15,West Campus Dining,dinner,318.27,residential_west,none
U10477,17,Warren Towers Dining,dinner,396.71,residential_east,none
U10478,14,West Campus Dining,dinner,342.71,residential_west,none
U10479,8,West Campus Dining,dinner,625.0,residential_west,none
U10480,14,Marciano Commons,lunch,360.21,residential_east,none
U10481,13,Marciano Commons,dinner,500.77,residential_central,none
U10482,7,Marciano Commons,lunch,295.29,commuter,none
U10483,14,Marciano Commons,lunch,547.5,residential_east,vegetarian
U10484,17,Marciano Commons,dinner,387.59,residential_east,halal
U10485,8,Marciano Commons,lunch,328.88,commuter,gluten_free
U10486,12,Marciano Commons,dinner,331.42,residential_east,vegetarian
U10487,8,West Campus Dining,lunch,548.62,off_campus_plan,none
U10488,16,Marciano Commons,breakfast,410.19,residential_central,vegan
U10489,13,Marciano Commons,dinner,390.92,residential_west,none
U10490,13,Marciano Commons,dinner,243.46,residential_east,vegetarian
U10491,13,Marciano Commons,dinner,552.46,residential_east,vegan
U10492,12,Marciano Commons,lunch,419.75,residential_east,vegetarian
U10493,14,Warren Towers Dining,dinner,284.93,residential_east,gluten_free
U10494,16,Sargent Choice Café,dinner,436.75,residential_central,vegan
U10495,14,Stuvi2 / towers,lunch,236.29,residential_east,vegetarian
U10496,15,Marciano Commons,dinner,317.13,residential_central,none
U10497,17,Marciano Commons,lunch,540.59,residential_central,gluten_free
U10498,15,West Campus Dining,lunch,404.33,residential_west,none
U10499,15,Marciano Commons,dinner,349.07,residential_east,halal
U10500,19,Marciano Commons,dinner,296.21,residential_east,none
U10501,13,Stuvi2 / towers,lunch,261.54,residential_east,none
U10502,8,Sargent Choice Café,lunch,255.12,commuter,halal
U10503,11,Marciano Commons,lunch,407.36,residential_west,none
U10504,9,West Campus Dining,lunch,310.89,commuter,halal
U10505,17,West Campus Dining,dinner,251.76,residential_west,none
U10506,11,Marciano Commons,lunch,297.82,residential_west,halal
U10507,14,Sargent Choice Café,dinner,465.93,residential_central,vegetarian
U10508,8,Warren Towers Dining,lunch,309.25,commuter,vegetarian
U10509,10,Stuvi2 / towers,dinner,408.3,residential_east,none
U10510,15,Marciano Commons,dinner,236.8,residential_east,none
U10511,16,Marciano Commons,lunch,288.94,residential_central,halal
U10512,13,Marciano Commons,dinner,479.92,residential_west,none
U10513,16,West Campus Dining,lunch,435.31,residential_west,none
U10514,12,Marciano Commons,dinner,314.08,residential_central,vegetarian
U10515,14,Marciano Commons,dinner,356.93,residential_west,none
U10516,17,Marciano Commons,dinner,251.65,residential_central,none
U10517,16,Marciano Commons,dinner,477.62,residential_central,none
U10518,7,Marciano Commons,lunch,282.43,commuter,none
U10519,9,Warren Towers Dining,lunch,579.11,commuter,halal
U10520,15,Marciano Commons,dinner,391.73,residential_central,none
U10521,14,Sargent Choice Café,dinner,481.71,residential_central,gluten_free
U10522,10,Warren Towers Dining,lunch,320.6,commuter,none
U10523,15,West Campus Dining,dinner,288.73,residential_west,none
U10524,15,West Campus Dining,lunch,396.0,residential_west,vegetarian
U10525,8,Marciano Commons,lunch,261.38,commuter,none
U10526,13,Sargent Choice Café,lunch,242.38,residential_central,vegetarian
U10527,14,Stuvi2 / towers,dinner,357.86,residential_east,halal
U10528,7,Marciano Commons,lunch,477.0,commuter,none
U10529,15,Marciano Commons,dinner,363.2,residential_east,vegan
U10530,7,Marciano Commons,lunch,609.0,commuter,none
U10531,8,Sargent Choice Café,lunch,361.62,commuter,none
U10532,4,Marciano Commons,dinner,112.0,off_campus_plan,none
U10533,16,Warren Towers Dining,breakfast,347.0,residential_east,halal
U10534,15,Sargent Choice Café,lunch,412.6,residential_central,none
U10535,12,West Campus Dining,dinner,549.75,residential_west,halal
U10536,16,West Campus Dining,dinner,473.25,residential_west,none
U10537,13,Stuvi2 / towers,lunch,423.15,residential_east,none
U10538,14,Sargent Choice Café,dinner,578.0,residential_central,none
U10539,15,Marciano Commons,dinner,382.73,residential_west,vegan
U10540,13,Marciano Commons,dinner,417.15,residential_east,vegetarian
U10541,13,Marciano Commons,dinner,374.0,residential_central,none
U10542,9,West Campus Dining,lunch,268.67,commuter,halal
U10543,7,Marciano Commons,lunch,424.71,commuter,none
U10544,7,Stuvi2 / towers,dinner,589.57,off_campus_plan,halal
U10545,15,Marciano Commons,dinner,349.27,residential_west,halal
U10546,6,West Campus Dining,lunch,363.0,off_campus_plan,vegetarian
U10547,7,Marciano Commons,lunch,158.86,commuter,vegan
U10548,15,Marciano Commons,dinner,434.07,residential_west,none
U10549,14,Marciano Commons,dinner,500.29,residential_east,vegetarian
U10550,10,Marciano Commons,dinner,363.1,residential_west,vegetarian
U10551,12,Marciano Commons,lunch,727.0,residential_west,none
U10552,13,Sargent Choice Café,lunch,362.38,residential_central,vegetarian
U10553,18,Marciano Commons,breakfast,290.5,residential_central,none
U10554,8,Warren Towers Dining,lunch,234.25,commuter,none
U10555,18,Marciano Commons,dinner,290.56,residential_central,none
U10556,9,Stuvi2 / towers,breakfast,319.44,residential_east,none
U10557,8,Marciano Commons,lunch,285.12,commuter,none
U10558,13,Marciano Commons,dinner,286.23,residential_west,halal
U10559,2,Marciano Commons,dinner,486.0,off_campus_plan,none
U10560,15,Stuvi2 / towers,lunch,341.93,residential_east,vegan
U10561,8,Stuvi2 / towers,lunch,303.12,off_campus_plan,none
U10562,13,Marciano Commons,dinner,298.62,residential_east,none
U10563,13,Marciano Commons,dinner,337.31,residential_east,none
U10564,12,Stuvi2 / towers,dinner,416.67,residential_east,none
U10565,8,Marciano Commons,lunch,509.12,commuter,vegetarian
U10566,8,Warren Towers Dining,lunch,391.62,commuter,vegetarian
U10567,13,West Campus Dining,dinner,441.23,residential_west,none
U10568,8,Sargent Choice Café,lunch,503.25,off_campus_plan,none
U10569,13,Sargent Choice Café,dinner,402.31,residential_central,halal
U10570,13,Marciano Commons,dinner,388.54,residential_central,none
U10571,8,West Campus Dining,lunch,764.88,commuter,none
U10572,9,West Campus Dining,dinner,378.33,residential_west,vegetarian
U10573,16,Marciano Commons,lunch,361.19,residential_west,none
U10574,9,Sargent Choice Café,lunch,563.0,off_campus_plan,gluten_free
U10575,8,Warren Towers Dining,lunch,416.88,off_campus_plan,vegetarian
U10576,7,Sargent Choice Café,lunch,377.0,off_campus_plan,none
U10577,8,Stuvi2 / towers,dinner,461.88,off_campus_plan,none
U10578,13,Stuvi2 / towers,dinner,331.31,residential_east,vegetarian
U10579,7,Warren Towers Dining,lunch,313.71,commuter,none
U10580,15,Marciano Commons,dinner,266.67,residential_west,gluten_free
U10581,4,Marciano Commons,lunch,357.5,off_campus_plan,vegetarian
U10582,12,Marciano Commons,breakfast,360.17,residential_west,none
U10583,16,Marciano Commons,lunch,299.38,residential_central,vegetarian
U10584,14,Sargent Choice Café,dinner,526.07,residential_central,none
U10585,13,West Campus Dining,dinner,332.92,residential_west,none
U10586,13,Warren Towers Dining,dinner,469.46,residential_east,vegetarian
U10587,10,Marciano Commons,lunch,320.6,commuter,vegetarian
U10588,9,Sargent Choice Café,lunch,416.78,commuter,vegetarian
U10589,15,Stuvi2 / towers,dinner,280.13,residential_east,none
U10590,9,Marciano Commons,lunch,410.22,commuter,vegetarian
U10591,15,Sargent Choice Café,dinner,389.6,residential_central,none
U10592,17,West Campus Dining,dinner,302.29,residential_west,vegetarian
U10593,18,Marciano Commons,dinner,452.61,residential_east,vegetarian
U10594,10,Marciano Commons,lunch,340.9,commuter,vegetarian
U10595,7,Marciano Commons,lunch,689.86,commuter,halal
U10596,14,Marciano Commons,dinner,435.93,residential_central,halal
U10597,12,Marciano Commons,dinner,455.0,residential_central,gluten_free
U10598,15,Marciano Commons,lunch,281.4,residential_east,gluten_free
U10599,16,Marciano Commons,dinner,433.31,residential_west,vegan
U10600,12,Marciano Commons,dinner,365.0,residential_east,gluten_free
U10601,16,Marciano Commons,breakfast,395.0,residential_east,halal
U10602,15,Marciano Commons,dinner,407.6,residential_central,vegetarian
U10603,3,Marciano Commons,lunch,90.67,off_campus_plan,none
U10604,15,Marciano Commons,dinner,395.4,residential_west,none
U10605,16,Marciano Commons,dinner,328.94,residential_east,halal
U10606,14,Marciano Commons,dinner,472.0,residential_central,none
U10607,10,West Campus Dining,lunch,435.8,commuter,vegan
U10608,8,West Campus Dining,lunch,207.88,commuter,none
U10609,8,Marciano Commons,lunch,522.88,commuter,none
U10610,15,Sargent Choice Café,dinner,318.87,residential_central,vegetarian
U10611,11,Stuvi2 / towers,lunch,405.73,commuter,halal
U10612,17,Marciano Commons,breakfast,475.41,residential_east,none
U10613,16,Marciano Commons,dinner,367.81,residential_west,halal
U10614,14,West Campus Dining,dinner,563.21,residential_west,vegan
U10615,18,Sargent Choice Café,lunch,193.56,residential_central,none
U10616,7,Warren Towers Dining,lunch,243.43,off_campus_plan,none
U10617,9,Marciano Commons,lunch,336.33,commuter,none
U10618,16,Marciano Commons,dinner,484.56,residential_east,none
U10619,14,Marciano Commons,dinner,387.36,residential_east,none
U10620,17,Marciano Commons,breakfast,539.06,residential_west,none
